allele,gene_family,whitelisted_taxa,product_name,scope,type,subtype,class,subclass,refseq_protein_accession,refseq_nucleotide_accession,curated_refseq_start,genbank_protein_accession,genbank_nucleotide_accession,genbank_strand_orientation,genbank_cds_start,genbank_cds_stop,pubmed_reference,blacklisted_taxa,db_version,enhanced_subclass,to_check
,bfpA,,bundle-forming pilus major subunit BfpA,plus,VIRULENCE,VIRULENCE,,,,,No,BAE98281.1,AB247925.1,+,36,617,,,2020-01-22.1,new,no
,efa1,,lymphostatin Efa1/LifA,plus,VIRULENCE,VIRULENCE,,,,,No,AAL57562.1,AF453441.1,-,38240,47911,,,2020-01-22.1,new,no
,tir,,type III secretion system LEE translocated intimin receptor Tir,plus,VIRULENCE,VIRULENCE,,,,,No,AAL06376.1,AF311901.1,+,22583,24226,,,2020-01-22.1,new,no
,stxB1a,,Shiga toxin Stx1a subunit B,plus,VIRULENCE,VIRULENCE,STX1,STX1A,,,No,AAA71894.1,L04539.1,+,4144,4413,,,2020-01-22.1,new,no
,stxA2d,,Shiga toxin Stx2d subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,AAK66972.1,AF329817.1,+,35,994,,,2020-01-22.1,new,no
,perA,,BFP system transcriptional regulator PerA,plus,VIRULENCE,VIRULENCE,,,,,No,AAG16667.1,AF255769.1,+,372,1196,,,2020-01-22.1,new,no
,stxA2e,,Shiga toxin Stx2e subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,CAA57177.1,X81418.1,+,1,960,,,2020-01-22.1,new,no
,stxB1c,,Shiga toxin Stx1c subunit B,plus,VIRULENCE,VIRULENCE,STX1,STX1C,,,No,BAC10992.1,AB071624.1,+,1,270,,,2020-01-22.1,new,no
,nleB2,,type III secretion system effector arginine glycosyltransferase NleB2,plus,VIRULENCE,VIRULENCE,,,,,No,CAS08589.1,FM180568.1,+,1085343,1086323,,,2020-01-22.1,new,no
,espI,,serine protease autotransporter EspI,plus,VIRULENCE,VIRULENCE,,,,,No,CAC39286.1,AJ278144.1,-,11248,15339,,,2020-01-22.1,new,no
,stxB2b,,Shiga toxin Stx2b subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,BAB83007.1,AB048229.1,+,973,1242,,,2020-01-22.1,new,no
,bfpA,,bundle-forming pilus major subunit BfpA,plus,VIRULENCE,VIRULENCE,,,,,No,BAA84838.1,AB024946.1,+,2714,3295,,,2020-01-22.1,new,no
,agg3B,,aggregative adherence fimbria 3 minor subunit Agg3B,plus,VIRULENCE,VIRULENCE,,,,,No,AAM88297.1,AF411067.1,+,3643,4083,,,2020-01-22.1,new,no
,papA,,P fimbria major subunit PapA,plus,VIRULENCE,VIRULENCE,,,,,No,CAA43562.1,X61239.1,+,1763,2320,,,2020-01-22.1,new,no
,espJ,,type III secretion system effector ADP-ribosyltransferase EspJ,plus,VIRULENCE,VIRULENCE,,,,,No,AAG56990.1,AE005174.2,+,2743790,2744443,,,2020-01-22.1,new,no
,stxA2d,,Shiga toxin Stx2d subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,AAN77063.1,AF500192.1,+,168,1127,,,2020-01-22.1,new,no
,stxA2b,,Shiga toxin Stx2b subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,BAB83000.1,AB048226.1,+,1,960,,,2020-01-22.1,new,no
,nfaE,,Dr family non-fimbrial adhesin I chaperone NfaE,plus,VIRULENCE,VIRULENCE,,,,,No,AAB26855.2,AH004279.2,+,76,819,,,2020-01-22.1,new,no
,hlyE,,hemolysin HlyE,plus,VIRULENCE,VIRULENCE,,,,,No,AAD28079.1,AF052225.1,+,75,977,,,2020-01-22.1,new,no
,cfaC,,CFA/I pilus usher protein CfaC,plus,VIRULENCE,VIRULENCE,,,,,No,AAK97136.1,AF296132.1,+,1589,4192,,,2020-01-22.1,new,no
,espF,,type III secretion system LEE effector EspF,plus,VIRULENCE,VIRULENCE,,,,,No,AAL06387.1,AF311901.1,+,35438,36343,,,2020-01-22.1,new,no
,espB,,type III secretion system LEE translocon pore-forming subunit EspB,plus,VIRULENCE,VIRULENCE,,,,,No,AAC82360.1,AF054421.1,+,2313,3257,,,2020-01-22.1,new,no
,tir,,type III secretion system LEE translocated intimin receptor Tir,plus,VIRULENCE,VIRULENCE,,,,,No,AAB88410.1,AF013122.1,+,70,1719,,,2020-01-22.1,new,no
,lpfA1,,long polar fimbria major subunit LpfA1,plus,VIRULENCE,VIRULENCE,,,,,No,AAG58695.1,AE005174.2,-,4524740,4525276,,,2020-01-22.1,new,no
,aggB,,aggregative adherence fimbria I minor subunit AggB,plus,VIRULENCE,VIRULENCE,,,,,No,AAA57453.1,U12894.1,+,3447,3884,,,2020-01-22.1,new,no
,espB,,type III secretion system LEE translocon pore-forming subunit EspB,plus,VIRULENCE,VIRULENCE,,,,,No,AAC31499.1,AF071034.1,-,11067,12005,,,2020-01-22.1,new,no
,f17g,,F17G fimbrial adhesin,plus,VIRULENCE,VIRULENCE,,,,,No,AAA92621.1,L77091.1,+,4363,5397,,,2020-01-22.1,new,no
,stxB2b,,Shiga toxin Stx2b subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,BAA77750.1,AB012101.1,+,973,1242,,,2020-01-22.1,new,no
,ipaH3,,T3SS effector E3 ubiquitin-protein ligase IpaH3,plus,VIRULENCE,VIRULENCE,,,,,No,AAN42986.1,AE005674.2,-,1422064,1423779,,,2020-01-22.1,new,no
,espF,,type III secretion system LEE effector EspF,plus,VIRULENCE,VIRULENCE,,,,,No,AAF03351.1,AF116900.1,+,432,1055,,,2020-01-22.1,new,no
,stxA2f,,Shiga toxin Stx2f subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2F,,,No,AAA24632.1,M29153.1,+,254,1213,,,2020-01-22.1,new,no
,lpfA,,long polar fimbria major subunit LpfA-O113,plus,VIRULENCE,VIRULENCE,,,,,No,AAT76975.1,AY646923.1,+,220,792,,,2020-01-22.1,new,no
,espK,,type III secretion system effector EspK,plus,VIRULENCE,VIRULENCE,,,,,No,BAB34991.1,BA000007.3,-,1588288,1589649,,,2020-01-22.1,new,no
,stxB2e,,Shiga toxin Stx2e subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,AAA19190.1,M21534.1,+,1214,1477,,,2020-01-22.1,new,no
,astA,,heat-stable enterotoxin EAST1,plus,VIRULENCE,VIRULENCE,,,,,No,AAA20885.1,L11241.1,+,61,177,,,2020-01-22.1,new,no
,tir,,type III secretion system LEE translocated intimin receptor Tir,plus,VIRULENCE,VIRULENCE,,,,,No,AAC69318.1,AF070069.1,+,1311,2927,,,2020-01-22.1,new,no
,espA,,type III secretion system LEE translocon filament protein EspA,plus,VIRULENCE,VIRULENCE,,,,,No,CAA73506.1,Y13068.1,+,2741,3319,,,2020-01-22.1,new,no
,cdtB,,cytolethal distending toxin type III/V nuclease subunit CdtB,plus,VIRULENCE,VIRULENCE,,,,,No,CAD48850.1,AJ508930.1,+,884,1693,,,2020-01-22.1,new,no
,toxB,,toxin B,plus,VIRULENCE,VIRULENCE,,,,,No,BAA31815.1,AB011549.2,+,55981,65490,,,2020-01-22.1,new,no
,mchB,,microcin H47,plus,VIRULENCE,VIRULENCE,,,,,No,CAB54534.2,AJ009631.3,+,6315,6542,,,2020-01-22.1,new,no
,stxA2b,,Shiga toxin Stx2b subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,BAB82996.1,AB048224.1,+,1,960,,,2020-01-22.1,new,no
,ipaH9.8,,T3SS effector E3 ubiquitin-protein ligase IpaH9.8,plus,VIRULENCE,VIRULENCE,,,,,No,AAC23714.1,AF047365.1,+,160,1797,,,2020-01-22.1,new,no
,stxA1c,,Shiga toxin Stx1c subunit A,plus,VIRULENCE,VIRULENCE,STX1,STX1C,,,No,BAB83022.1,AB048237.1,+,1,948,,,2020-01-22.1,new,no
,efa1,,lymphostatin Efa1/LifA,plus,VIRULENCE,VIRULENCE,,,,,No,AAD49229.2,AF159462.2,+,530,10201,,,2020-01-22.1,new,no
,yfeA,,iron/manganese ABC transporter substrate-binding protein YfeA,plus,VIRULENCE,VIRULENCE,,,,,No,AAC46147.1,U50597.1,+,220,1188,,,2020-01-22.1,new,no
,f17a,,F17A fimbrial adhesin,plus,VIRULENCE,VIRULENCE,,,,,No,AAD17509.1,AF055306.1,+,1,546,,,2020-01-22.1,new,no
,aafA,,aggregative adherence fimbria II major subunit AafA,plus,VIRULENCE,VIRULENCE,,,,,No,AAB82330.1,AF012835.2,+,2611,3093,,,2020-01-22.1,new,no
,stxB2d,,Shiga toxin Stx2d subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,CAX45737.1,FM998855.1,+,972,1241,,,2020-01-22.1,new,no
,katP,,catalase/peroxidase KatP,plus,VIRULENCE,VIRULENCE,,,,,No,BAA31832.1,AB011549.2,+,76888,79098,,,2020-01-22.1,new,no
,ipaD,,type III secretion system needle tip complex protein IpaD,plus,VIRULENCE,VIRULENCE,,,,,No,AAK18444.1,AF348706.1,-,102113,103111,,,2020-01-22.1,new,no
,lngA,,type IV pilus longus major pilin,plus,VIRULENCE,VIRULENCE,,,,,No,AAC33154.1,AF004308.1,+,55,765,,,2020-01-22.1,new,no
,nleC,,type III secretion system effector zinc metalloprotease NleC,plus,VIRULENCE,VIRULENCE,,,,,No,AAG55141.1,AE005174.2,+,927313,928305,,,2020-01-22.1,new,no
,f17g,,F17G fimbrial adhesin,plus,VIRULENCE,VIRULENCE,,,,,No,AAD17515.1,AF055312.1,+,1,1032,,,2020-01-22.1,new,no
,focG,,F1C fimbria minor subunit FocG,plus,VIRULENCE,VIRULENCE,,,,,No,AAB20438.1,S68237.1,+,580,1080,,,2020-01-22.1,new,no
,stxA2e,,Shiga toxin Stx2e subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,CAA57175.1,X81417.1,+,1,960,,,2020-01-22.1,new,no
,ipaH2,,T3SS effector E3 ubiquitin-protein ligase IpaH2,plus,VIRULENCE,VIRULENCE,,,,,No,AAN43435.1,AE005674.2,+,1917922,1919673,,,2020-01-22.1,new,no
,tir,,type III secretion system LEE translocated intimin receptor Tir,plus,VIRULENCE,VIRULENCE,,,,,No,AAG58825.1,AE005174.2,-,4668913,4670589,,,2020-01-22.1,new,no
,iroN,,siderophore salmochelin receptor IroN,plus,VIRULENCE,VIRULENCE,,,,,No,AAN76093.1,AF449498.2,-,11034,13211,,,2020-01-22.1,new,no
,cnf1,,cytotoxic necrotizing factor CNF1,plus,VIRULENCE,VIRULENCE,,,,,No,AAN03785.1,AF483828.1,+,182,3226,,,2020-01-22.1,new,no
,cnf1,,cytotoxic necrotizing factor CNF1,plus,VIRULENCE,VIRULENCE,,,,,No,AAA85196.1,U42629.1,+,858,3902,,,2020-01-22.1,new,no
,f17a,,F17A fimbrial adhesin,plus,VIRULENCE,VIRULENCE,,,,,No,AAD17511.1,AF055308.1,+,1,546,,,2020-01-22.1,new,no
,stxB1c,,Shiga toxin Stx1c subunit B,plus,VIRULENCE,VIRULENCE,STX1,STX1C,,,No,BAC10988.1,AB071620.1,+,1,270,,,2020-01-22.1,new,no
,ehxA,,enterohemolysin EhxA,plus,VIRULENCE,VIRULENCE,,,,,No,AAC24352.1,AF043471.1,+,1,2997,,,2020-01-22.1,new,no
,nleB,,type III secretion system effector arginine glycosyltransferase NleB,plus,VIRULENCE,VIRULENCE,,,,,No,AAL57565.1,AF453441.1,-,50512,51501,,,2020-01-22.1,new,no
,espA,,type III secretion system LEE translocon filament protein EspA,plus,VIRULENCE,VIRULENCE,,,,,No,CAA12351.1,AJ225021.1,+,1,579,,,2020-01-22.1,new,no
,aafC,,aggregative adherence fimbria II usher protein AafC,plus,VIRULENCE,VIRULENCE,,,,,No,AAD27810.1,AF114828.1,-,571,3141,,,2020-01-22.1,new,no
,sta1,,heat-stable enterotoxin ST-I group a,plus,VIRULENCE,VIRULENCE,,,,,No,CAD87828.1,AJ555214.1,-,1807,2025,,,2020-01-22.1,new,no
,perA,,BFP system transcriptional regulator PerA,plus,VIRULENCE,VIRULENCE,,,,,No,AAG34504.1,AF295088.1,+,455,1279,,,2020-01-22.1,new,no
,stxB2a,,Shiga toxin Stx2a subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2A,,,No,AAM90978.1,AF524944.1,+,997,1266,,,2020-01-22.1,new,no
,sfaS,,S-fimbrial adhesin minor subunit SfaS,plus,VIRULENCE,VIRULENCE,,,,,No,ABE06598.1,CP000243.1,+,1104504,1104995,,,2020-01-22.1,new,no
,vactox,,vacuolating autotransporter toxin Vat,plus,VIRULENCE,VIRULENCE,,,,,No,CAD66214.1,X16664.4,-,69734,73864,,,2020-01-22.1,new,no
,iha,,bifunctional siderophore receptor/adhesin Iha,plus,VIRULENCE,VIRULENCE,,,,,No,CAC39288.1,AJ278144.1,+,17821,19908,,,2020-01-22.1,new,no
,stxB2e,,Shiga toxin Stx2e subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,AAC45965.1,U72191.1,+,997,1260,,,2020-01-22.1,new,no
,stxB2d,,Shiga toxin Stx2d subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,AAM22257.1,AY095209.1,+,1442,1711,,,2020-01-22.1,new,no
,iroN,,siderophore salmochelin receptor IroN,plus,VIRULENCE,VIRULENCE,,,,,No,AAN79707.1,AE014075.1,+,1198162,1200339,,,2020-01-22.1,new,no
,stxA2d,,Shiga toxin Stx2d subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,CAA43585.1,X61283.1,+,164,1123,,,2020-01-22.1,new,no
,stxA2e,,Shiga toxin Stx2e subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,CAA57173.1,X81416.1,+,1,960,,,2020-01-22.1,new,no
,stxA2e,,Shiga toxin Stx2e subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,AAC45964.1,U72191.1,+,25,984,,,2020-01-22.1,new,no
,espA,,type III secretion system LEE translocon filament protein EspA,plus,VIRULENCE,VIRULENCE,,,,,No,CAA12345.1,AJ225015.1,+,1,579,,,2020-01-22.1,new,no
,tcdR,,glycosylating toxin sigma factor TcdR,plus,VIRULENCE,VIRULENCE,,,,,No,AJP10335.1,CP010905.2,+,771061,771615,,,2020-01-22.1,new,no
,stxA2c,,Shiga toxin Stx2c subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAG01033.1,AF291819.1,+,29,988,,,2020-01-22.1,new,no
,espA,,type III secretion system LEE translocon filament protein EspA,plus,VIRULENCE,VIRULENCE,,,,,No,CAA12350.1,AJ225020.1,+,1,579,,,2020-01-22.1,new,no
,tccP,,Tir-cytoskeleton coupling protein TccP,plus,VIRULENCE,VIRULENCE,,,,,No,ACT72391.1,CP001368.1,+,2576142,2577155,,,2020-01-22.1,new,no
,espA,,type III secretion system LEE translocon filament protein EspA,plus,VIRULENCE,VIRULENCE,,,,,No,CAA12346.1,AJ225016.1,+,1,573,,,2020-01-22.1,new,no
,perA,,BFP system transcriptional regulator PerA,plus,VIRULENCE,VIRULENCE,,,,,No,AAG16664.1,AF255768.1,+,372,1196,,,2020-01-22.1,new,no
,stxA2b,,Shiga toxin Stx2b subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,BAB82994.1,AB048223.1,+,1,960,,,2020-01-22.1,new,no
,faeG,,F4 (K88) fimbrial adhesin subunit FaeG,plus,VIRULENCE,VIRULENCE,,,,,No,AAA24035.1,M29376.1,+,36,893,,,2020-01-22.1,new,no
,agg3C,,aggregative adherence fimbria 3 usher protein Agg3C,plus,VIRULENCE,VIRULENCE,,,,,No,AAM88296.1,AF411067.1,+,1083,3629,,,2020-01-22.1,new,no
,stxA2e,,Shiga toxin Stx2e subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,CAC48398.1,AJ313016.1,+,227,1186,,,2020-01-22.1,new,no
,stxA1d,,Shiga toxin Stx1d subunit A,plus,VIRULENCE,VIRULENCE,STX1,STX1D,,,No,AAO19475.1,AY170851.1,+,11,958,,,2020-01-22.1,new,no
,stxA2c,,Shiga toxin Stx2c subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAS07596.1,AY443052.1,+,123,1082,,,2020-01-22.1,new,no
,aggR,,aggregative adherence transcriptional regulator AggR,plus,VIRULENCE,VIRULENCE,,,,,No,CAA83535.1,Z32523.1,+,1208,2005,,,2020-01-22.1,new,no
,espA,,type III secretion system LEE translocon filament protein EspA,plus,VIRULENCE,VIRULENCE,,,,,No,CAA12348.1,AJ225018.1,+,1,579,,,2020-01-22.1,new,no
,f17g,,F17G fimbrial adhesin,plus,VIRULENCE,VIRULENCE,,,,,No,ACT33471.1,CP001162.1,+,13641,14672,,,2020-01-22.1,new,no
,stxA2a,,Shiga toxin Stx2a subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2A,,,No,CAA85780.1,Z37725.1,+,176,1135,,,2020-01-22.1,new,no
,stxA2a,,Shiga toxin Stx2a subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2A,,,No,AAM70045.1,AF461173.1,+,329,1288,,,2020-01-22.1,new,no
,efa1,,lymphostatin Efa1/LifA,plus,VIRULENCE,VIRULENCE,,,,,No,CAD30848.1,AJ459584.1,+,724,10395,,,2020-01-22.1,new,no
,iha,,bifunctional siderophore receptor/adhesin Iha,plus,VIRULENCE,VIRULENCE,,,,,No,AAG55323.1,AE005174.2,-,1106535,1108625,,,2020-01-22.1,new,no
,espP,,serine protease autotransporter EspP,plus,VIRULENCE,VIRULENCE,,,,,No,BAA31836.1,AB011549.2,+,80757,84659,,,2020-01-22.1,new,no
,agg3A,,aggregative adherence fimbria 3 major subunit Agg3A,plus,VIRULENCE,VIRULENCE,,,,,No,AAM88298.1,AF411067.1,+,4258,4755,,,2020-01-22.1,new,no
,fedA,,F18 fimbrial major subunit FedA,plus,VIRULENCE,VIRULENCE,,,,,No,AAA23734.1,M61713.1,+,160,672,,,2020-01-22.1,new,no
,f17g,,F17G fimbrial adhesin,plus,VIRULENCE,VIRULENCE,,,,,No,AAA23736.1,L14319.1,+,1,1032,,,2020-01-22.1,new,no
,stxA2b,,Shiga toxin Stx2b subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,BAB83024.1,AB048238.1,+,1,960,,,2020-01-22.1,new,no
,cofA,,type IV pilus CFA/III major pilin,plus,VIRULENCE,VIRULENCE,,,,,No,BAB62897.1,AB049751.1,+,2836,3552,,,2020-01-22.1,new,no
,stxA2b,,Shiga toxin Stx2b subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,AAA16360.1,L11078.1,+,177,1136,,,2020-01-22.1,new,no
,stxA1a,,Shiga toxin Stx1a subunit A,plus,VIRULENCE,VIRULENCE,STX1,STX1A,,,No,CAA85366.1,Z36899.1,+,156,1103,,,2020-01-22.1,new,no
,stxB2b,,Shiga toxin Stx2b subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,CAA46768.1,X65949.1,+,1548,1811,,,2020-01-22.1,new,no
,espA,,type III secretion system LEE translocon filament protein EspA,plus,VIRULENCE,VIRULENCE,,,,,No,AAO66617.1,AY223511.1,+,1,579,,,2020-01-22.1,new,no
,yfeD,,iron/manganese ABC transporter permease subunit YfeD,plus,VIRULENCE,VIRULENCE,,,,,No,AAC46150.1,U50597.1,+,2956,3849,,,2020-01-22.1,new,no
,stxB2b,,Shiga toxin Stx2b subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2B,,,No,AAA16361.1,L11078.1,+,1149,1412,,,2020-01-22.1,new,no
,tir,,type III secretion system LEE translocated intimin receptor Tir,plus,VIRULENCE,VIRULENCE,,,,,No,BAA96815.1,AB036053.1,+,20,1678,,,2020-01-22.1,new,no
,stxA2d,,Shiga toxin Stx2d subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,AAN77061.1,AF500191.1,+,168,1127,,,2020-01-22.1,new,no
,lpfA2,,long polar fimbria major subunit LpfA2,plus,VIRULENCE,VIRULENCE,,,,,No,BAB38093.1,BA000007.3,-,4704107,4704709,,,2020-01-22.1,new,no
,tir,,type III secretion system LEE translocated intimin receptor Tir,plus,VIRULENCE,VIRULENCE,,,,,No,AAC38390.1,AF022236.1,+,22529,24181,,,2020-01-22.1,new,no
,iutA,,ferric aerobactin receptor IutA,plus,VIRULENCE,VIRULENCE,,,,,No,AAN45165.2,AE005674.2,+,3826603,3828798,,,2020-01-22.1,new,no
,mchF,,microcin H47 export transporter peptidase/ATP-binding subunit MchF,plus,VIRULENCE,VIRULENCE,,,,,No,AAP03990.1,AY237108.2,-,5496,7592,,,2020-01-22.1,new,no
,mchF,,microcin H47 export transporter peptidase/ATP-binding subunit MchF,plus,VIRULENCE,VIRULENCE,,,,,No,CAD56186.1,AJ515252.1,+,10401,12497,,,2020-01-22.1,new,no
,mchF,,microcin H47 export transporter peptidase/ATP-binding subunit MchF,plus,VIRULENCE,VIRULENCE,,,,,No,CAD56174.1,AJ515251.1,+,9043,11139,,,2020-01-22.1,new,no
,stxA2g,,Shiga toxin Stx2g subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2G,,,No,AAP37403.1,AY286000.1,+,191,1150,,,2020-01-22.1,new,no
,iroE,,catecholate siderophore esterase IroE,plus,VIRULENCE,VIRULENCE,,,,,No,YP_002527501.1,,-,,,,,2020-01-22.1,new,no
,ipaD,,type III secretion system needle tip complex protein IpaD,plus,VIRULENCE,VIRULENCE,,,,,No,AAP78989.1,AY206439.1,-,5019,6017,,,2020-01-22.1,new,no
,cif,,type III secretion system effector Cif,plus,VIRULENCE,VIRULENCE,,,,,No,AAQ07241.1,AF497476.1,+,406,1254,,,2020-01-22.1,new,no
,stxB1a,,Shiga toxin Stx1a subunit B,plus,VIRULENCE,VIRULENCE,STX1,STX1A,,,No,BAC78640.1,AB083044.1,+,958,1227,,,2020-01-22.1,new,no
,stxA1a,,Shiga toxin Stx1a subunit A,plus,VIRULENCE,VIRULENCE,STX1,STX1A,,,No,BAC78639.1,AB083044.1,+,1,948,,,2020-01-22.1,new,no
,nleA,,type III secretion system effector NleA,plus,VIRULENCE,VIRULENCE,,,,,No,BAF96541.1,AB303062.1,-,7443,8681,,,2020-01-22.1,new,no
,stxA2e,,Shiga toxin Stx2e subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2E,,,No,AAQ17546.1,AY332411.1,+,55,1014,,,2020-01-22.1,new,no
,cfaC,,CFA/I pilus usher protein CfaC,plus,VIRULENCE,VIRULENCE,,,,,No,AAQ20107.1,AY283611.1,+,2401,5016,,,2020-01-22.1,new,no
,aatA,,dispersin export ABC transporter outer membrane protein AatA,plus,VIRULENCE,VIRULENCE,,,,,No,CBG27762.1,FN554767.1,+,5647,6885,,,2020-01-22.1,new,no
,aggA,,aggregative adherence fimbria I major subunit AggA,plus,VIRULENCE,VIRULENCE,,,,,No,AAR02190.1,AY344586.1,+,1,516,,,2020-01-22.1,new,no
,cdtB,,cytolethal distending toxin type III/V nuclease subunit CdtB,plus,VIRULENCE,VIRULENCE,,,,,No,AAR12207.1,AY365045.1,+,884,1693,,,2020-01-22.1,new,no
,iroN,,siderophore salmochelin receptor IroN,plus,VIRULENCE,VIRULENCE,,,,,No,AAR13270.1,AY365116.1,-,7218,9395,,,2020-01-22.1,new,no
,stb,,heat-stable enterotoxin ST-II,plus,VIRULENCE,VIRULENCE,,,,,No,CAD87835.1,AJ555214.1,+,6072,6287,,,2020-01-22.1,new,no
,stxA2a,,Shiga toxin Stx2a subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2A,,,No,AAS07600.1,AY443054.1,+,1,960,,,2020-01-22.1,new,no
,stxA2c,,Shiga toxin Stx2c subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAS07582.1,AY443045.1,+,1,960,,,2020-01-22.1,new,no
,stxA2c,,Shiga toxin Stx2c subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAS07580.1,AY443044.1,+,123,1082,,,2020-01-22.1,new,no
,stxA2a,,Shiga toxin Stx2a subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2A,,,No,AAS07606.1,AY443057.1,+,1,960,,,2020-01-22.1,new,no
,stxA2d,,Shiga toxin Stx2d subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,AAS07588.1,AY443048.1,+,116,1075,,,2020-01-22.1,new,no
,stxB2d,,Shiga toxin Stx2d subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,AAS07589.1,AY443048.1,+,1087,1356,,,2020-01-22.1,new,no
,stxB2c,,Shiga toxin Stx2c subunit B,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAS07581.1,AY443044.1,+,1094,1363,,,2020-01-22.1,new,no
,stxA2g,,Shiga toxin Stx2g subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2G,,,No,CAI91198.1,AJ966783.1,+,408,1367,,,2020-01-22.1,new,no
,stxA2d,,Shiga toxin Stx2d subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2D,,,No,AAS07586.1,AY443047.1,+,1,960,,,2020-01-22.1,new,no
,stxA2c,,Shiga toxin Stx2c subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAS07590.1,AY443049.1,+,1,960,,,2020-01-22.1,new,no
,nleC,,type III secretion system effector zinc metalloprotease NleC,plus,VIRULENCE,VIRULENCE,,,,,No,AAS47019.1,AY485823.1,+,338,1330,,,2020-01-22.1,new,no
,mchF,,microcin H47 export transporter peptidase/ATP-binding subunit MchF,plus,VIRULENCE,VIRULENCE,,,,,No,AAS50165.1,AY536378.1,+,1857,3953,,,2020-01-22.1,new,no
,fedA,,F18 fimbrial major subunit FedA,plus,VIRULENCE,VIRULENCE,,,,,No,AAS76847.1,AY569976.1,+,1,516,,,2020-01-22.1,new,no
,faeG,,F4 (K88) fimbrial adhesin subunit FaeG,plus,VIRULENCE,VIRULENCE,,,,,No,CAE82653.1,AJ616239.1,+,1,852,,,2020-01-22.1,new,no
,faeG,,F4 (K88) fimbrial adhesin subunit FaeG,plus,VIRULENCE,VIRULENCE,,,,,No,CAE82670.1,AJ616256.1,+,1,849,,,2020-01-22.1,new,no
,faeG,,F4 (K88) fimbrial adhesin subunit FaeG,plus,VIRULENCE,VIRULENCE,,,,,No,CAE82650.1,AJ616236.1,+,1,852,,,2020-01-22.1,new,no
,iha,,bifunctional siderophore receptor/adhesin Iha,plus,VIRULENCE,VIRULENCE,,,,,No,CAE55782.1,AJ586888.1,-,40343,42433,,,2020-01-22.1,new,no
,auto-sat,,serine protease autotransporter toxin Sat,plus,VIRULENCE,VIRULENCE,,,,,No,CAE55775.1,AJ586888.1,+,26692,30579,,,2020-01-22.1,new,no
,sfaF,,S/F1C fimbrial biogenesis usher protein SfaF/FocD,plus,VIRULENCE,VIRULENCE,,,,,No,EIL44824.1,AJWO01000137.1,+,5458,8088,,,2020-01-22.1,new,no
,rpeA,,serine protease autotransporter colonization factor RpeA,plus,VIRULENCE,VIRULENCE,,,,,No,AAT36311.1,AY552473.1,+,736,4422,,,2020-01-22.1,new,no
,stxA2c,,Shiga toxin Stx2c subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAT65972.1,AY633453.1,+,1,960,,,2020-01-22.1,new,no
,stxA2c,,Shiga toxin Stx2c subunit A,plus,VIRULENCE,VIRULENCE,STX2,STX2C,,,No,AAT66000.1,AY633467.1,+,1,960,,,2020-01-22.1,new,no
